ID,TIME,MONTH,DAY_OF_WEEK,DAY_OF_MONTH,HOUR,TEMPERATURE,PRECIPITATION,MGD
1.60946E+12,1.60946E+12,0,5,1,0,75,0,144
1.60946E+12,1.60946E+12,0,5,1,1,74,0,164
1.60947E+12,1.60947E+12,0,5,1,2,73,0,160
1.60947E+12,1.60947E+12,0,5,1,3,73,0,158
1.60947E+12,1.60947E+12,0,5,1,4,73,0,143
1.60948E+12,1.60948E+12,0,5,1,5,74,0,148
1.60948E+12,1.60948E+12,0,5,1,6,75,0,149
1.60948E+12,1.60948E+12,0,5,1,7,75,0,151
1.60949E+12,1.60949E+12,0,5,1,8,76,0,156
1.60949E+12,1.60949E+12,0,5,1,9,77,0,163
1.6095E+12,1.6095E+12,0,5,1,10,77,0,186
1.6095E+12,1.6095E+12,0,5,1,11,78,0,201
1.6095E+12,1.6095E+12,0,5,1,12,79,0,210
1.60951E+12,1.60951E+12,0,5,1,13,79,0,211
1.60951E+12,1.60951E+12,0,5,1,14,80,0,209
1.60951E+12,1.60951E+12,0,5,1,15,81,0,194
1.60952E+12,1.60952E+12,0,5,1,16,80,0,193
1.60952E+12,1.60952E+12,0,5,1,17,79,0,193
1.60952E+12,1.60952E+12,0,5,1,18,79,0,207
1.60953E+12,1.60953E+12,0,5,1,19,78,0,205
1.60953E+12,1.60953E+12,0,5,1,20,77,0,199
1.60953E+12,1.60953E+12,0,5,1,21,77,0,200
1.60954E+12,1.60954E+12,0,5,1,22,76,0,165
1.60954E+12,1.60954E+12,0,5,1,23,75,0,166
1.60955E+12,1.60955E+12,0,6,2,0,76,0,162
1.60955E+12,1.60955E+12,0,6,2,1,75,0,143
1.60955E+12,1.60955E+12,0,6,2,2,75,0,141
1.60956E+12,1.60956E+12,0,6,2,3,75,0,140
1.60956E+12,1.60956E+12,0,6,2,4,75,0,140
1.60956E+12,1.60956E+12,0,6,2,5,75,0,142
1.60957E+12,1.60957E+12,0,6,2,6,76,0,140
1.60957E+12,1.60957E+12,0,6,2,7,76,0,141
1.60957E+12,1.60957E+12,0,6,2,8,77,0,178
1.60958E+12,1.60958E+12,0,6,2,9,77,0,194
1.60958E+12,1.60958E+12,0,6,2,10,77,0,214
1.60959E+12,1.60959E+12,0,6,2,11,78,0,220
1.60959E+12,1.60959E+12,0,6,2,12,78,0,223
1.60959E+12,1.60959E+12,0,6,2,13,79,0,220
1.6096E+12,1.6096E+12,0,6,2,14,79,0,214
1.6096E+12,1.6096E+12,0,6,2,15,80,0,210
1.6096E+12,1.6096E+12,0,6,2,16,79,0,209
1.60961E+12,1.60961E+12,0,6,2,17,79,0,206
1.60961E+12,1.60961E+12,0,6,2,18,78,0,210
1.60961E+12,1.60961E+12,0,6,2,19,78,0,204
1.60962E+12,1.60962E+12,0,6,2,20,77,0,198
1.60962E+12,1.60962E+12,0,6,2,21,77,0,192
1.60962E+12,1.60962E+12,0,6,2,22,77,0,191
1.60963E+12,1.60963E+12,0,6,2,23,76,0,180
1.60963E+12,1.60963E+12,0,0,3,0,71,0,164
1.60964E+12,1.60964E+12,0,0,3,1,70,0,164
1.60964E+12,1.60964E+12,0,0,3,2,69,0,160
1.60964E+12,1.60964E+12,0,0,3,3,69,0,158
1.60965E+12,1.60965E+12,0,0,3,4,69,0,143
1.60965E+12,1.60965E+12,0,0,3,5,70,0,148
1.60965E+12,1.60965E+12,0,0,3,6,71,0,149
1.60966E+12,1.60966E+12,0,0,3,7,72,0,151
1.60966E+12,1.60966E+12,0,0,3,8,73,0,156
1.60966E+12,1.60966E+12,0,0,3,9,74,0,163
1.60967E+12,1.60967E+12,0,0,3,10,75,0,186
1.60967E+12,1.60967E+12,0,0,3,11,76,0,201
1.60968E+12,1.60968E+12,0,0,3,12,77,0,210
1.60968E+12,1.60968E+12,0,0,3,13,78,0,211
1.60968E+12,1.60968E+12,0,0,3,14,79,0,209
1.60969E+12,1.60969E+12,0,0,3,15,80,0,194
1.60969E+12,1.60969E+12,0,0,3,16,79,0,193
1.60969E+12,1.60969E+12,0,0,3,17,78,0,193
1.6097E+12,1.6097E+12,0,0,3,18,77,0,207
1.6097E+12,1.6097E+12,0,0,3,19,76,0,205
1.6097E+12,1.6097E+12,0,0,3,20,75,0,199
1.60971E+12,1.60971E+12,0,0,3,21,74,0,200
1.60971E+12,1.60971E+12,0,0,3,22,73,0,165
1.60971E+12,1.60971E+12,0,0,3,23,72,0,166
1.60972E+12,1.60972E+12,0,1,4,0,72,0,163
1.60972E+12,1.60972E+12,0,1,4,1,71,0,140
1.60973E+12,1.60973E+12,0,1,4,2,70,0,144
1.60973E+12,1.60973E+12,0,1,4,3,69,0,145
1.60973E+12,1.60973E+12,0,1,4,4,70,0,143
1.60974E+12,1.60974E+12,0,1,4,5,71,0,134
1.60974E+12,1.60974E+12,0,1,4,6,72,0,162
1.60974E+12,1.60974E+12,0,1,4,7,73,0,177
1.60975E+12,1.60975E+12,0,1,4,8,74,0,202
1.60975E+12,1.60975E+12,0,1,4,9,75,0,211
1.60975E+12,1.60975E+12,0,1,4,10,76,0,209
1.60976E+12,1.60976E+12,0,1,4,11,77,0,212
1.60976E+12,1.60976E+12,0,1,4,12,78,0,208
1.60977E+12,1.60977E+12,0,1,4,13,79,0,207
1.60977E+12,1.60977E+12,0,1,4,14,80,0,200
1.60977E+12,1.60977E+12,0,1,4,15,82,0,190
1.60978E+12,1.60978E+12,0,1,4,16,80,0,201
1.60978E+12,1.60978E+12,0,1,4,17,79,0,208
1.60978E+12,1.60978E+12,0,1,4,18,78,0,214
1.60979E+12,1.60979E+12,0,1,4,19,77,0,219
1.60979E+12,1.60979E+12,0,1,4,20,76,0,213
1.60979E+12,1.60979E+12,0,1,4,21,75,0,207
1.6098E+12,1.6098E+12,0,1,4,22,74,0,197
1.6098E+12,1.6098E+12,0,1,4,23,73,0,173
1.6098E+12,1.6098E+12,0,2,5,0,62,0,163
1.60981E+12,1.60981E+12,0,2,5,1,60,0,139
1.60981E+12,1.60981E+12,0,2,5,2,59,0,131
1.60982E+12,1.60982E+12,0,2,5,3,58,0,129
1.60982E+12,1.60982E+12,0,2,5,4,59,0,137
1.60982E+12,1.60982E+12,0,2,5,5,60,0,165
1.60983E+12,1.60983E+12,0,2,5,6,62,0,169
1.60983E+12,1.60983E+12,0,2,5,7,63,0,180
1.60983E+12,1.60983E+12,0,2,5,8,64,0,204
1.60984E+12,1.60984E+12,0,2,5,9,66,0,203
1.60984E+12,1.60984E+12,0,2,5,10,67,0,204
1.60984E+12,1.60984E+12,0,2,5,11,68,0,205
1.60985E+12,1.60985E+12,0,2,5,12,70,0,205
1.60985E+12,1.60985E+12,0,2,5,13,71,0,205
1.60986E+12,1.60986E+12,0,2,5,14,72,0,200
1.60986E+12,1.60986E+12,0,2,5,15,74,0,198
1.60986E+12,1.60986E+12,0,2,5,16,72,0,199
1.60987E+12,1.60987E+12,0,2,5,17,71,0,207
1.60987E+12,1.60987E+12,0,2,5,18,70,0,226
1.60987E+12,1.60987E+12,0,2,5,19,68,0,220
1.60988E+12,1.60988E+12,0,2,5,20,67,0,217
1.60988E+12,1.60988E+12,0,2,5,21,66,0,208
1.60988E+12,1.60988E+12,0,2,5,22,64,0,173
1.60989E+12,1.60989E+12,0,2,5,23,63,0,173
1.60989E+12,1.60989E+12,0,3,6,0,58,0,167
1.60989E+12,1.60989E+12,0,3,6,1,56,0,138
1.6099E+12,1.6099E+12,0,3,6,2,55,0,135
1.6099E+12,1.6099E+12,0,3,6,3,54,0,138
1.60991E+12,1.60991E+12,0,3,6,4,55,0,142
1.60991E+12,1.60991E+12,0,3,6,5,56,0,140
1.60991E+12,1.60991E+12,0,3,6,6,58,0,164
1.60992E+12,1.60992E+12,0,3,6,7,59,0,175
1.60992E+12,1.60992E+12,0,3,6,8,61,0,215
1.60992E+12,1.60992E+12,0,3,6,9,62,0,215
1.60993E+12,1.60993E+12,0,3,6,10,63,0,215
1.60993E+12,1.60993E+12,0,3,6,11,65,0,213
1.60993E+12,1.60993E+12,0,3,6,12,66,0,204
1.60994E+12,1.60994E+12,0,3,6,13,68,0,202
1.60994E+12,1.60994E+12,0,3,6,14,69,0,192
1.60995E+12,1.60995E+12,0,3,6,15,71,0,187
1.60995E+12,1.60995E+12,0,3,6,16,69,0,190
1.60995E+12,1.60995E+12,0,3,6,17,68,0,210
1.60996E+12,1.60996E+12,0,3,6,18,66,0,211
1.60996E+12,1.60996E+12,0,3,6,19,65,0,210
1.60996E+12,1.60996E+12,0,3,6,20,63,0,207
1.60997E+12,1.60997E+12,0,3,6,21,62,0,202
1.60997E+12,1.60997E+12,0,3,6,22,61,0,172
1.60997E+12,1.60997E+12,0,3,6,23,59,0,167
1.60998E+12,1.60998E+12,0,4,7,0,59,0,137
1.60998E+12,1.60998E+12,0,4,7,1,58,0,136
1.60998E+12,1.60998E+12,0,4,7,2,56,0,133
1.60999E+12,1.60999E+12,0,4,7,3,55,0,136
1.60999E+12,1.60999E+12,0,4,7,4,56,0,134
1.61E+12,1.61E+12,0,4,7,5,58,0,123
1.61E+12,1.61E+12,0,4,7,6,59,0,148
1.61E+12,1.61E+12,0,4,7,7,61,0,165
1.61001E+12,1.61001E+12,0,4,7,8,62,0,207
1.61001E+12,1.61001E+12,0,4,7,9,64,0,205
1.61001E+12,1.61001E+12,0,4,7,10,65,0,207
1.61002E+12,1.61002E+12,0,4,7,11,67,0,207
1.61002E+12,1.61002E+12,0,4,7,12,68,0,208
1.61002E+12,1.61002E+12,0,4,7,13,70,0,204
1.61003E+12,1.61003E+12,0,4,7,14,71,0,208
1.61003E+12,1.61003E+12,0,4,7,15,73,0,201
1.61004E+12,1.61004E+12,0,4,7,16,71,0,203
1.61004E+12,1.61004E+12,0,4,7,17,70,0,205
1.61004E+12,1.61004E+12,0,4,7,18,68,0,211
1.61005E+12,1.61005E+12,0,4,7,19,67,0,212
1.61005E+12,1.61005E+12,0,4,7,20,65,0,206
1.61005E+12,1.61005E+12,0,4,7,21,64,0,199
1.61006E+12,1.61006E+12,0,4,7,22,62,0,187
1.61006E+12,1.61006E+12,0,4,7,23,61,0,168
1.61006E+12,1.61006E+12,0,5,8,0,59,0,141
1.61007E+12,1.61007E+12,0,5,8,1,57,0,133
1.61007E+12,1.61007E+12,0,5,8,2,55,0,122
1.61007E+12,1.61007E+12,0,5,8,3,54,0,133
1.61008E+12,1.61008E+12,0,5,8,4,55,0,137
1.61008E+12,1.61008E+12,0,5,8,5,57,0,137
1.61009E+12,1.61009E+12,0,5,8,6,59,0,159
1.61009E+12,1.61009E+12,0,5,8,7,61,0,180
1.61009E+12,1.61009E+12,0,5,8,8,63,0,207
1.6101E+12,1.6101E+12,0,5,8,9,65,0,207
1.6101E+12,1.6101E+12,0,5,8,10,67,0,206
1.6101E+12,1.6101E+12,0,5,8,11,69,0,207
1.61011E+12,1.61011E+12,0,5,8,12,71,0,206
1.61011E+12,1.61011E+12,0,5,8,13,73,0,205
1.61011E+12,1.61011E+12,0,5,8,14,75,0,194
1.61012E+12,1.61012E+12,0,5,8,15,77,0,195
1.61012E+12,1.61012E+12,0,5,8,16,75,0,203
1.61013E+12,1.61013E+12,0,5,8,17,73,0,204
1.61013E+12,1.61013E+12,0,5,8,18,71,0,208
1.61013E+12,1.61013E+12,0,5,8,19,69,0,203
1.61014E+12,1.61014E+12,0,5,8,20,67,0,192
1.61014E+12,1.61014E+12,0,5,8,21,65,0,183
1.61014E+12,1.61014E+12,0,5,8,22,63,0,181
1.61015E+12,1.61015E+12,0,5,8,23,61,0,159
1.61015E+12,1.61015E+12,0,6,9,0,52,0,153
1.61015E+12,1.61015E+12,0,6,9,1,50,0,137
1.61016E+12,1.61016E+12,0,6,9,2,48,0,131
1.61016E+12,1.61016E+12,0,6,9,3,46,0,130
1.61016E+12,1.61016E+12,0,6,9,4,48,0,130
1.61017E+12,1.61017E+12,0,6,9,5,50,0,130
1.61017E+12,1.61017E+12,0,6,9,6,52,0,130
1.61018E+12,1.61018E+12,0,6,9,7,54,0,168
1.61018E+12,1.61018E+12,0,6,9,8,56,0,191
1.61018E+12,1.61018E+12,0,6,9,9,59,0,208
1.61019E+12,1.61019E+12,0,6,9,10,61,0,211
1.61019E+12,1.61019E+12,0,6,9,11,63,0,220
1.61019E+12,1.61019E+12,0,6,9,12,65,0,226
1.6102E+12,1.6102E+12,0,6,9,13,67,0,220
1.6102E+12,1.6102E+12,0,6,9,14,69,0,217
1.6102E+12,1.6102E+12,0,6,9,15,72,0,211
1.61021E+12,1.61021E+12,0,6,9,16,69,0,210
1.61021E+12,1.61021E+12,0,6,9,17,67,0,215
1.61022E+12,1.61022E+12,0,6,9,18,65,0,220
1.61022E+12,1.61022E+12,0,6,9,19,63,0,215
1.61022E+12,1.61022E+12,0,6,9,20,61,0,203
1.61023E+12,1.61023E+12,0,6,9,21,59,0,195
1.61023E+12,1.61023E+12,0,6,9,22,56,0,186
1.61023E+12,1.61023E+12,0,6,9,23,54,0,167
1.61024E+12,1.61024E+12,0,0,10,0,55,0,162
1.61024E+12,1.61024E+12,0,0,10,1,53,0,153
1.61024E+12,1.61024E+12,0,0,10,2,51,0,135
1.61025E+12,1.61025E+12,0,0,10,3,50,0,137
1.61025E+12,1.61025E+12,0,0,10,4,51,0,140
1.61025E+12,1.61025E+12,0,0,10,5,53,0,137
1.61026E+12,1.61026E+12,0,0,10,6,55,0,135
1.61026E+12,1.61026E+12,0,0,10,7,56,0,136
1.61027E+12,1.61027E+12,0,0,10,8,58,0,170
1.61027E+12,1.61027E+12,0,0,10,9,60,0,191
1.61027E+12,1.61027E+12,0,0,10,10,61,0,218
1.61028E+12,1.61028E+12,0,0,10,11,63,0,224
1.61028E+12,1.61028E+12,0,0,10,12,65,0,229
1.61028E+12,1.61028E+12,0,0,10,13,66,0,230
1.61029E+12,1.61029E+12,0,0,10,14,68,0,227
1.61029E+12,1.61029E+12,0,0,10,15,70,0,217
1.61029E+12,1.61029E+12,0,0,10,16,68,0,213
1.6103E+12,1.6103E+12,0,0,10,17,66,0,218
1.6103E+12,1.6103E+12,0,0,10,18,65,0,218
1.61031E+12,1.61031E+12,0,0,10,19,63,0,214
1.61031E+12,1.61031E+12,0,0,10,20,61,0,210
1.61031E+12,1.61031E+12,0,0,10,21,60,0,202
1.61032E+12,1.61032E+12,0,0,10,22,58,0,196
1.61032E+12,1.61032E+12,0,0,10,23,56,0,164
1.61032E+12,1.61032E+12,0,1,11,0,56,0,144
1.61033E+12,1.61033E+12,0,1,11,1,54,0,134
1.61033E+12,1.61033E+12,0,1,11,2,52,0,136
1.61033E+12,1.61033E+12,0,1,11,3,50,0,138
1.61034E+12,1.61034E+12,0,1,11,4,52,0,141
1.61034E+12,1.61034E+12,0,1,11,5,54,0,143
1.61034E+12,1.61034E+12,0,1,11,6,56,0,173
1.61035E+12,1.61035E+12,0,1,11,7,59,0,180
1.61035E+12,1.61035E+12,0,1,11,8,61,0,205
1.61036E+12,1.61036E+12,0,1,11,9,63,0,206
1.61036E+12,1.61036E+12,0,1,11,10,65,0,206
1.61036E+12,1.61036E+12,0,1,11,11,68,0,204
1.61037E+12,1.61037E+12,0,1,11,12,70,0,203
1.61037E+12,1.61037E+12,0,1,11,13,72,0,201
1.61037E+12,1.61037E+12,0,1,11,14,74,0,200
1.61038E+12,1.61038E+12,0,1,11,15,77,0,191
1.61038E+12,1.61038E+12,0,1,11,16,74,0,205
1.61038E+12,1.61038E+12,0,1,11,17,72,0,197
1.61039E+12,1.61039E+12,0,1,11,18,70,0,212
1.61039E+12,1.61039E+12,0,1,11,19,68,0,212
1.6104E+12,1.6104E+12,0,1,11,20,65,0,211
1.6104E+12,1.6104E+12,0,1,11,21,63,0,201
1.6104E+12,1.6104E+12,0,1,11,22,61,0,199
1.61041E+12,1.61041E+12,0,1,11,23,59,0,161
1.61041E+12,1.61041E+12,0,2,12,0,66,0,150
1.61041E+12,1.61041E+12,0,2,12,1,65,0,129
1.61042E+12,1.61042E+12,0,2,12,2,64,0,129
1.61042E+12,1.61042E+12,0,2,12,3,63,0,129
1.61042E+12,1.61042E+12,0,2,12,4,64,0,132
1.61043E+12,1.61043E+12,0,2,12,5,65,0,132
1.61043E+12,1.61043E+12,0,2,12,6,66,0,169
1.61043E+12,1.61043E+12,0,2,12,7,67,0,171
1.61044E+12,1.61044E+12,0,2,12,8,68,0,197
1.61044E+12,1.61044E+12,0,2,12,9,70,0,199
1.61045E+12,1.61045E+12,0,2,12,10,71,0,201
1.61045E+12,1.61045E+12,0,2,12,11,72,0,200
1.61045E+12,1.61045E+12,0,2,12,12,73,0,198
1.61046E+12,1.61046E+12,0,2,12,13,74,0,201
1.61046E+12,1.61046E+12,0,2,12,14,75,0,199
1.61046E+12,1.61046E+12,0,2,12,15,77,0,196
1.61047E+12,1.61047E+12,0,2,12,16,75,0,197
1.61047E+12,1.61047E+12,0,2,12,17,74,0,195
1.61047E+12,1.61047E+12,0,2,12,18,73,0,205
1.61048E+12,1.61048E+12,0,2,12,19,72,0,208
1.61048E+12,1.61048E+12,0,2,12,20,71,0,206
1.61049E+12,1.61049E+12,0,2,12,21,70,0,192
1.61049E+12,1.61049E+12,0,2,12,22,68,0,189
1.61049E+12,1.61049E+12,0,2,12,23,67,0,162
1.6105E+12,1.6105E+12,0,3,13,0,63,0,134
1.6105E+12,1.6105E+12,0,3,13,1,62,0,137
1.6105E+12,1.6105E+12,0,3,13,2,60,0,133
1.61051E+12,1.61051E+12,0,3,13,3,59,0,143
1.61051E+12,1.61051E+12,0,3,13,4,60,0,143
1.61051E+12,1.61051E+12,0,3,13,5,62,0,148
1.61052E+12,1.61052E+12,0,3,13,6,63,0,172
1.61052E+12,1.61052E+12,0,3,13,7,65,0,192
1.61052E+12,1.61052E+12,0,3,13,8,66,0,207
1.61053E+12,1.61053E+12,0,3,13,9,68,0,206
1.61053E+12,1.61053E+12,0,3,13,10,69,0,220
1.61054E+12,1.61054E+12,0,3,13,11,71,0,202
1.61054E+12,1.61054E+12,0,3,13,12,72,0,208
1.61054E+12,1.61054E+12,0,3,13,13,74,0,208
1.61055E+12,1.61055E+12,0,3,13,14,75,0,202
1.61055E+12,1.61055E+12,0,3,13,15,77,0,202
1.61055E+12,1.61055E+12,0,3,13,16,75,0,204
1.61056E+12,1.61056E+12,0,3,13,17,74,0,204
1.61056E+12,1.61056E+12,0,3,13,18,72,0,211
1.61056E+12,1.61056E+12,0,3,13,19,71,0,213
1.61057E+12,1.61057E+12,0,3,13,20,69,0,207
1.61057E+12,1.61057E+12,0,3,13,21,68,0,195
1.61058E+12,1.61058E+12,0,3,13,22,66,0,180
1.61058E+12,1.61058E+12,0,3,13,23,65,0,166
1.61058E+12,1.61058E+12,0,4,14,0,61,18,160
1.61059E+12,1.61059E+12,0,4,14,1,60,18,137
1.61059E+12,1.61059E+12,0,4,14,2,59,18,136
1.61059E+12,1.61059E+12,0,4,14,3,59,18,139
1.6106E+12,1.6106E+12,0,4,14,4,59,18,140
1.6106E+12,1.6106E+12,0,4,14,5,60,18,141
1.6106E+12,1.6106E+12,0,4,14,6,61,18,166
1.61061E+12,1.61061E+12,0,4,14,7,62,18,189
1.61061E+12,1.61061E+12,0,4,14,8,63,18,198
1.61061E+12,1.61061E+12,0,4,14,9,64,18,202
1.61062E+12,1.61062E+12,0,4,14,10,65,18,205
1.61062E+12,1.61062E+12,0,4,14,11,66,18,203
1.61063E+12,1.61063E+12,0,4,14,12,67,18,203
1.61063E+12,1.61063E+12,0,4,14,13,68,18,199
1.61063E+12,1.61063E+12,0,4,14,14,69,18,198
1.61064E+12,1.61064E+12,0,4,14,15,70,18,197
1.61064E+12,1.61064E+12,0,4,14,16,69,18,201
1.61064E+12,1.61064E+12,0,4,14,17,68,18,204
1.61065E+12,1.61065E+12,0,4,14,18,67,18,211
1.61065E+12,1.61065E+12,0,4,14,19,66,18,215
1.61065E+12,1.61065E+12,0,4,14,20,65,18,210
1.61066E+12,1.61066E+12,0,4,14,21,64,18,207
1.61066E+12,1.61066E+12,0,4,14,22,63,18,178
1.61067E+12,1.61067E+12,0,4,14,23,62,18,169
1.61067E+12,1.61067E+12,0,5,15,0,70,0,134
1.61067E+12,1.61067E+12,0,5,15,1,70,0,129
1.61068E+12,1.61068E+12,0,5,15,2,70,0,130
1.61068E+12,1.61068E+12,0,5,15,3,70,0,131
1.61068E+12,1.61068E+12,0,5,15,4,70,0,132
1.61069E+12,1.61069E+12,0,5,15,5,70,0,131
1.61069E+12,1.61069E+12,0,5,15,6,70,0,160
1.61069E+12,1.61069E+12,0,5,15,7,70,0,181
1.6107E+12,1.6107E+12,0,5,15,8,70,0,197
1.6107E+12,1.6107E+12,0,5,15,9,70,0,203
1.6107E+12,1.6107E+12,0,5,15,10,70,0,211
1.61071E+12,1.61071E+12,0,5,15,11,70,0,208
1.61071E+12,1.61071E+12,0,5,15,12,70,0,204
1.61072E+12,1.61072E+12,0,5,15,13,70,0,201
1.61072E+12,1.61072E+12,0,5,15,14,70,0,202
1.61072E+12,1.61072E+12,0,5,15,15,70,0,194
1.61073E+12,1.61073E+12,0,5,15,16,70,0,191
1.61073E+12,1.61073E+12,0,5,15,17,70,0,197
1.61073E+12,1.61073E+12,0,5,15,18,70,0,203
1.61074E+12,1.61074E+12,0,5,15,19,70,0,206
1.61074E+12,1.61074E+12,0,5,15,20,70,0,201
1.61074E+12,1.61074E+12,0,5,15,21,70,0,195
1.61075E+12,1.61075E+12,0,5,15,22,70,0,177
1.61075E+12,1.61075E+12,0,5,15,23,70,0,168
1.61076E+12,1.61076E+12,0,6,16,0,55,0,151
1.61076E+12,1.61076E+12,0,6,16,1,52,0,142
1.61076E+12,1.61076E+12,0,6,16,2,50,0,140
1.61077E+12,1.61077E+12,0,6,16,3,48,0,138
1.61077E+12,1.61077E+12,0,6,16,4,50,0,142
1.61077E+12,1.61077E+12,0,6,16,5,52,0,135
1.61078E+12,1.61078E+12,0,6,16,6,55,0,137
1.61078E+12,1.61078E+12,0,6,16,7,57,0,140
1.61078E+12,1.61078E+12,0,6,16,8,60,0,171
1.61079E+12,1.61079E+12,0,6,16,9,62,0,192
1.61079E+12,1.61079E+12,0,6,16,10,64,0,205
1.61079E+12,1.61079E+12,0,6,16,11,67,0,214
1.6108E+12,1.6108E+12,0,6,16,12,69,0,219
1.6108E+12,1.6108E+12,0,6,16,13,72,0,219
1.61081E+12,1.61081E+12,0,6,16,14,74,0,208
1.61081E+12,1.61081E+12,0,6,16,15,77,0,200
1.61081E+12,1.61081E+12,0,6,16,16,74,0,189
1.61082E+12,1.61082E+12,0,6,16,17,72,0,191
1.61082E+12,1.61082E+12,0,6,16,18,69,0,197
1.61082E+12,1.61082E+12,0,6,16,19,67,0,194
1.61083E+12,1.61083E+12,0,6,16,20,64,0,189
1.61083E+12,1.61083E+12,0,6,16,21,62,0,184
1.61083E+12,1.61083E+12,0,6,16,22,60,0,184
1.61084E+12,1.61084E+12,0,6,16,23,57,0,160
1.61084E+12,1.61084E+12,0,0,17,0,70,0,148
1.61085E+12,1.61085E+12,0,0,17,1,70,0,143
1.61085E+12,1.61085E+12,0,0,17,2,70,0,131
1.61085E+12,1.61085E+12,0,0,17,3,70,0,129
1.61086E+12,1.61086E+12,0,0,17,4,70,0,130
1.61086E+12,1.61086E+12,0,0,17,5,70,0,129
1.61086E+12,1.61086E+12,0,0,17,6,70,0,125
1.61087E+12,1.61087E+12,0,0,17,7,70,0,131
1.61087E+12,1.61087E+12,0,0,17,8,70,0,163
1.61087E+12,1.61087E+12,0,0,17,9,70,0,182
1.61088E+12,1.61088E+12,0,0,17,10,70,0,198
1.61088E+12,1.61088E+12,0,0,17,11,70,0,210
1.61088E+12,1.61088E+12,0,0,17,12,70,0,215
1.61089E+12,1.61089E+12,0,0,17,13,70,0,213
1.61089E+12,1.61089E+12,0,0,17,14,70,0,208
1.6109E+12,1.6109E+12,0,0,17,15,70,0,202
1.6109E+12,1.6109E+12,0,0,17,16,70,0,196
1.6109E+12,1.6109E+12,0,0,17,17,70,0,202
1.61091E+12,1.61091E+12,0,0,17,18,70,0,213
1.61091E+12,1.61091E+12,0,0,17,19,70,0,209
1.61091E+12,1.61091E+12,0,0,17,20,70,0,180
1.61092E+12,1.61092E+12,0,0,17,21,70,0,191
1.61092E+12,1.61092E+12,0,0,17,22,70,0,165
1.61092E+12,1.61092E+12,0,0,17,23,70,0,170
1.61093E+12,1.61093E+12,0,1,18,0,70,0,144
1.61093E+12,1.61093E+12,0,1,18,1,70,0,133
1.61094E+12,1.61094E+12,0,1,18,2,70,0,131
1.61094E+12,1.61094E+12,0,1,18,3,70,0,131
1.61094E+12,1.61094E+12,0,1,18,4,70,0,134
1.61095E+12,1.61095E+12,0,1,18,5,70,0,170
1.61095E+12,1.61095E+12,0,1,18,6,70,0,162
1.61095E+12,1.61095E+12,0,1,18,7,70,0,156
1.61096E+12,1.61096E+12,0,1,18,8,70,0,178
1.61096E+12,1.61096E+12,0,1,18,9,70,0,195
1.61096E+12,1.61096E+12,0,1,18,10,70,0,203
1.61097E+12,1.61097E+12,0,1,18,11,70,0,207
1.61097E+12,1.61097E+12,0,1,18,12,70,0,206
1.61097E+12,1.61097E+12,0,1,18,13,70,0,201
1.61098E+12,1.61098E+12,0,1,18,14,70,0,203
1.61098E+12,1.61098E+12,0,1,18,15,70,0,199
1.61099E+12,1.61099E+12,0,1,18,16,70,0,191
1.61099E+12,1.61099E+12,0,1,18,17,70,0,199
1.61099E+12,1.61099E+12,0,1,18,18,70,0,215
1.611E+12,1.611E+12,0,1,18,19,70,0,218
1.611E+12,1.611E+12,0,1,18,20,70,0,212
1.611E+12,1.611E+12,0,1,18,21,70,0,197
1.61101E+12,1.61101E+12,0,1,18,22,70,0,167
1.61101E+12,1.61101E+12,0,1,18,23,70,0,161
1.61101E+12,1.61101E+12,0,2,19,0,55,0,157
1.61102E+12,1.61102E+12,0,2,19,1,52,0,129
1.61102E+12,1.61102E+12,0,2,19,2,50,0,123
1.61103E+12,1.61103E+12,0,2,19,3,48,0,127
1.61103E+12,1.61103E+12,0,2,19,4,50,0,127
1.61103E+12,1.61103E+12,0,2,19,5,52,0,126
1.61104E+12,1.61104E+12,0,2,19,6,55,0,141
1.61104E+12,1.61104E+12,0,2,19,7,57,0,176
1.61104E+12,1.61104E+12,0,2,19,8,60,0,197
1.61105E+12,1.61105E+12,0,2,19,9,62,0,197
1.61105E+12,1.61105E+12,0,2,19,10,64,0,197
1.61105E+12,1.61105E+12,0,2,19,11,67,0,200
1.61106E+12,1.61106E+12,0,2,19,12,69,0,200
1.61106E+12,1.61106E+12,0,2,19,13,72,0,196
1.61106E+12,1.61106E+12,0,2,19,14,74,0,193
1.61107E+12,1.61107E+12,0,2,19,15,77,0,185
1.61107E+12,1.61107E+12,0,2,19,16,74,0,186
1.61108E+12,1.61108E+12,0,2,19,17,72,0,197
1.61108E+12,1.61108E+12,0,2,19,18,69,0,203
1.61108E+12,1.61108E+12,0,2,19,19,67,0,211
1.61109E+12,1.61109E+12,0,2,19,20,64,0,201
1.61109E+12,1.61109E+12,0,2,19,21,62,0,207
1.61109E+12,1.61109E+12,0,2,19,22,60,0,180
1.6111E+12,1.6111E+12,0,2,19,23,57,0,164
1.6111E+12,1.6111E+12,0,3,20,0,70,0,145
1.6111E+12,1.6111E+12,0,3,20,1,70,0,137
1.61111E+12,1.61111E+12,0,3,20,2,70,0,135
1.61111E+12,1.61111E+12,0,3,20,3,70,0,138
1.61112E+12,1.61112E+12,0,3,20,4,70,0,144
1.61112E+12,1.61112E+12,0,3,20,5,70,0,142
1.61112E+12,1.61112E+12,0,3,20,6,70,0,163
1.61113E+12,1.61113E+12,0,3,20,7,70,0,180
